"","hour_id","datekey","mode_id","od_id","location_id","trips","provider_id","passengers","person_miles_travelled","avg_trip_distance","hour_am_pm","fact_id","Borough","Zone","service_zone","fulldate","calendar.year","calendar.yearmonth","calendar.yearmonth.num","calendar.semester","calendar.quarter","calendar.month.number","month.long.name","month.short.name","calendar.week.number","calendar.week.name","calendar.2.week","day.number.of.year","day.number.of.month","day.number.of.week","day.name.long","day.name.short","weekday.indicator","holiday.indicator","workdays.in.month","mode_text","od_type","provider_type"
"83",10,20160401,4,1,79,78,9,NA,NA,NA,"10am",6835906,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"84",10,20160401,4,2,79,47,9,NA,NA,NA,"10am",6835971,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"85",11,20160401,1,1,79,120,1,NA,NA,NA,"11am",6836196,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"86",11,20160401,1,1,79,15,2,NA,NA,NA,"11am",6836197,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"87",11,20160401,1,1,79,18,3,NA,NA,NA,"11am",6836198,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"88",11,20160401,2,2,79,10,8,12,6.0925,7.311,"11am",6836815,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"89",11,20160401,2,1,79,338,7,594,1284.49,2.07958579881657,"11am",6836982,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"90",11,20160401,2,2,79,238,7,390,1.33974358974359,2.1953781512605,"11am",6837123,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"91",11,20160401,4,1,79,67,9,NA,NA,NA,"11am",6837277,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"92",11,20160401,4,2,79,49,9,NA,NA,NA,"11am",6837343,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"93",12,20160401,1,1,79,105,1,NA,NA,NA,"12pm",6837570,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"94",12,20160401,1,1,79,14,2,NA,NA,NA,"12pm",6837571,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"95",12,20160401,1,1,79,21,3,NA,NA,NA,"12pm",6837572,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"96",12,20160401,2,2,79,7,8,9,3.57888888888889,4.60142857142857,"12pm",6838202,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"97",12,20160401,2,1,79,332,7,586,1328.54,2.1510843373494,"12pm",6838372,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"98",12,20160401,2,2,79,288,7,515,1.07972815533981,1.93076388888889,"12pm",6838513,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"99",12,20160401,4,1,79,45,9,NA,NA,NA,"12pm",6838664,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"100",12,20160401,4,2,79,58,9,NA,NA,NA,"12pm",6838732,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"101",13,20160401,1,1,79,90,1,NA,NA,NA,"1pm",6838962,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"102",13,20160401,1,1,79,25,2,NA,NA,NA,"1pm",6838963,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"103",13,20160401,1,1,79,12,3,NA,NA,NA,"1pm",6838964,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"104",13,20160401,2,2,79,4,8,4,7.43,7.43,"1pm",6839586,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"105",13,20160401,2,1,79,337,7,598,1242.36,2.16608308605341,"1pm",6839761,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"106",13,20160401,2,2,79,290,7,473,1.31864693446089,2.15075862068965,"1pm",6839904,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"107",13,20160401,4,1,79,73,9,NA,NA,NA,"1pm",6840060,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"108",13,20160401,4,2,79,85,9,NA,NA,NA,"1pm",6840126,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"109",14,20160401,1,1,79,110,1,NA,NA,NA,"2pm",6840358,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"110",14,20160401,1,1,79,15,2,NA,NA,NA,"2pm",6840359,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"111",14,20160401,1,1,79,14,3,NA,NA,NA,"2pm",6840360,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"112",14,20160401,2,2,79,7,8,7,4.59714285714286,4.59714285714286,"2pm",6840995,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"113",14,20160401,2,1,79,345,7,559,1215.51,2.14678260869565,"2pm",6841170,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"114",14,20160401,2,2,79,343,7,550,1.45692727272727,2.33618075801749,"2pm",6841323,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"115",14,20160401,4,1,79,89,9,NA,NA,NA,"2pm",6841475,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"116",14,20160401,4,2,79,75,9,NA,NA,NA,"2pm",6841542,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"117",15,20160401,1,1,79,115,1,NA,NA,NA,"3pm",6841776,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"118",15,20160401,1,1,79,18,2,NA,NA,NA,"3pm",6841777,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"119",15,20160401,1,1,79,8,3,NA,NA,NA,"3pm",6841778,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"120",15,20160401,1,1,79,1,6,NA,NA,NA,"3pm",6841779,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"121",15,20160401,2,2,79,5,8,7,7.14428571428571,10.002,"3pm",6842409,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"122",15,20160401,2,1,79,330,7,535,1297.07,2.31390909090909,"3pm",6842593,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"123",15,20160401,2,2,79,323,7,564,1.29406028368794,2.25959752321981,"3pm",6842744,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"124",15,20160401,4,1,79,94,9,NA,NA,NA,"3pm",6842901,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"125",15,20160401,4,2,79,112,9,NA,NA,NA,"3pm",6842969,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"126",16,20160401,1,1,79,99,1,NA,NA,NA,"4pm",6843201,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"127",16,20160401,1,1,79,17,2,NA,NA,NA,"4pm",6843202,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"128",16,20160401,1,1,79,18,3,NA,NA,NA,"4pm",6843203,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"129",16,20160401,2,2,79,14,8,23,3.53,5.79928571428571,"4pm",6843843,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"130",16,20160401,2,1,79,308,7,517,1075.81,2.12597402597403,"4pm",6844017,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"131",16,20160401,2,2,79,378,7,643,1.50880248833593,2.56656084656085,"4pm",6844177,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"132",16,20160401,4,1,79,81,9,NA,NA,NA,"4pm",6844338,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"133",16,20160401,4,2,79,137,9,NA,NA,NA,"4pm",6844407,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"134",17,20160401,1,1,79,128,1,NA,NA,NA,"5pm",6844637,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"135",17,20160401,1,1,79,26,2,NA,NA,NA,"5pm",6844638,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"136",17,20160401,1,1,79,20,3,NA,NA,NA,"5pm",6844639,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"137",17,20160401,1,1,79,1,6,NA,NA,NA,"5pm",6844640,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"138",17,20160401,2,2,79,5,8,5,6.162,6.162,"5pm",6845277,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"139",17,20160401,2,1,79,385,7,647,1414.08,1.98324675324675,"5pm",6845460,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"140",17,20160401,2,2,79,509,7,792,1.45487373737374,2.2637721021611,"5pm",6845614,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"141",17,20160401,4,1,79,107,9,NA,NA,NA,"5pm",6845770,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"142",17,20160401,4,2,79,244,9,NA,NA,NA,"5pm",6845840,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"143",18,20160401,1,1,79,180,1,NA,NA,NA,"6pm",6846074,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"144",18,20160401,1,1,79,27,2,NA,NA,NA,"6pm",6846075,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"145",18,20160401,1,1,79,25,3,NA,NA,NA,"6pm",6846076,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"146",18,20160401,1,1,79,1,6,NA,NA,NA,"6pm",6846077,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"147",18,20160401,2,2,79,17,8,18,4.02722222222222,4.26411764705882,"6pm",6846728,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"148",18,20160401,2,1,79,624,7,1037,1985.74,1.91983974358974,"6pm",6846918,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"149",18,20160401,2,2,79,883,7,1514,1.17966974900925,2.02267270668177,"6pm",6847073,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"150",18,20160401,4,1,79,147,9,NA,NA,NA,"6pm",6847237,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"151",18,20160401,4,2,79,278,9,NA,NA,NA,"6pm",6847305,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"152",19,20160401,1,1,79,282,1,NA,NA,NA,"7pm",6847542,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"153",19,20160401,1,1,79,41,2,NA,NA,NA,"7pm",6847543,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"154",19,20160401,1,1,79,31,3,NA,NA,NA,"7pm",6847544,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"155",19,20160401,2,2,79,30,8,35,3.67971428571429,4.293,"7pm",6848186,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"156",19,20160401,2,1,79,912,7,1498,2976.97,1.95498903508772,"7pm",6848367,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"157",19,20160401,2,2,79,1305,7,2178,1.16679981634527,1.94734865900383,"7pm",6848529,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"158",19,20160401,4,1,79,86,9,NA,NA,NA,"7pm",6848698,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"159",19,20160401,4,2,79,153,9,NA,NA,NA,"7pm",6848763,"Manhattan","East Village","Yellow Zone","2016-04-01",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",14,"Week 14","Weeks 13-14",92,1,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
